Crate = 0-17
Card = 0-7 within the crate
Tower = 0-31 covers 4 x 8 covered by the card
EMAddr(0:8) = EMFGBit(0:0)+CompressedEMET(1:8)
HDAddr(0:8) = HDFGBit(0:0)+CompressedHDET(1:8) - note: HDFGBit(0:0) is not part of the hardware LUT address
LutOut(0:17)= LinearEMET(0:6)+HoEFGVetoBit(7:7)+LinearJetET(8:16)+ActivityBit(17:17)
Event	Crate	Card	Tower	EMAddr	HDAddr	LUTOut
0	11	1	e	0	0	0
0	11	1	f	0	0	0
0	11	1	10	0	0	0
0	11	1	11	0	0	0
0	11	1	12	0	0	0
0	11	1	13	0	0	0
0	11	1	14	0	0	0
0	11	1	15	0	0	0
0	11	1	16	0	0	0
0	11	1	17	0	0	0
0	11	1	18	0	0	0
0	11	1	19	0	0	0
0	11	1	1a	0	0	0
0	11	1	1b	0	0	0
0	11	1	1c	0	0	0
0	11	1	1d	0	0	0
0	11	1	1e	0	0	0
0	11	1	1f	0	0	0
0	11	2	0	0	0	0
0	11	2	1	0	0	0
0	11	2	2	0	0	0
0	11	2	3	0	0	0
0	11	2	4	0	0	0
0	11	2	5	0	0	0
0	11	2	6	0	0	0
0	11	2	7	0	0	0
0	11	2	8	0	0	0
0	11	2	9	0	0	0
0	11	2	a	0	0	0
0	11	2	b	b	0	b
0	11	2	c	0	0	0
0	11	2	d	0	0	0
0	11	2	e	0	0	0
0	11	2	f	0	0	0
0	11	2	10	0	0	0
0	11	2	11	0	0	0
0	11	2	12	0	0	0
0	11	2	13	0	0	0
0	11	2	14	0	0	0
0	11	2	15	0	0	0
0	11	2	16	0	0	0
0	11	2	17	0	0	0
0	11	2	18	0	0	0
0	11	2	19	0	0	0
0	11	2	1a	0	0	0
0	11	2	1b	0	0	0
0	11	2	1c	0	0	0
0	11	2	1d	0	0	0
0	11	2	1e	0	0	0
0	11	2	1f	0	0	0
0	11	3	0	0	0	0
0	11	3	1	0	0	0
0	11	3	2	0	0	0
0	11	3	3	0	0	0
0	11	3	4	0	0	0
0	11	3	5	0	0	0
0	11	3	6	0	0	0
0	11	3	7	0	0	0
0	11	3	8	0	0	0
0	11	3	9	0	0	0
0	11	3	a	0	0	0
0	11	3	b	1e	0	1e
0	11	3	c	0	0	0
0	11	3	d	0	0	0
0	11	3	e	0	0	0
0	11	3	f	0	0	0
0	11	3	10	0	0	0
0	11	3	11	0	0	0
0	11	3	12	0	0	0
0	11	3	13	0	0	0
0	11	3	14	0	0	0
0	11	3	15	0	0	0
0	11	3	16	0	0	0
0	11	3	17	0	0	0
0	11	3	18	0	0	0
0	11	3	19	0	0	0
0	11	3	1a	0	0	0
0	11	3	1b	0	0	0
0	11	3	1c	0	0	0
0	11	3	1d	0	0	0
0	11	3	1e	0	0	0
0	11	3	1f	0	0	0
0	11	4	0	0	0	0
0	11	4	1	0	0	0
0	11	4	2	0	0	0
0	11	4	3	0	0	0
0	11	4	4	0	0	0
0	11	4	5	0	0	0
0	11	4	6	0	0	0
0	11	4	7	0	0	0
0	11	4	8	0	0	0
0	11	4	9	0	0	0
0	11	4	a	0	0	0
0	11	4	b	0	0	0
0	11	4	c	0	0	0
0	11	4	d	0	0	0
0	11	4	e	0	0	0
0	11	4	f	0	0	0
0	11	4	10	0	0	0
0	11	4	11	0	0	0
0	11	4	12	0	0	0
0	11	4	13	0	0	0
0	11	4	14	0	0	0
0	11	4	15	0	0	0
0	11	4	16	0	0	0
0	11	4	17	0	0	0
0	11	4	18	0	0	0
0	11	4	19	0	0	0
0	11	4	1a	0	0	0
0	11	4	1b	0	0	0
0	11	4	1c	0	0	0
0	11	4	1d	0	0	0
0	11	4	1e	0	0	0
0	11	4	1f	0	0	0
0	11	5	0	0	0	0
0	11	5	1	0	0	0
0	11	5	2	0	0	0
0	11	5	3	0	0	0
0	11	5	4	0	0	0
0	11	5	5	0	0	0
0	11	5	6	0	0	0
0	11	5	7	0	0	0
0	11	5	8	0	0	0
0	11	5	9	0	0	0
0	11	5	a	0	0	0
0	11	5	b	0	0	0
0	11	5	c	0	0	0
0	11	5	d	0	0	0
0	11	5	e	0	0	0
0	11	5	f	0	0	0
0	11	5	10	0	0	0
0	11	5	11	0	0	0
0	11	5	12	0	0	0
0	11	5	13	0	0	0
0	11	5	14	0	0	0
0	11	5	15	0	0	0
0	11	5	16	0	0	0
0	11	5	17	0	0	0
0	11	5	18	0	0	0
0	11	5	19	0	0	0
0	11	5	1a	0	0	0
0	11	5	1b	0	0	0
0	11	5	1c	0	0	0
0	11	5	1d	0	0	0
0	11	5	1e	0	0	0
0	11	5	1f	0	0	0
0	11	6	0	0	0	0
0	11	6	1	0	0	0
0	11	6	2	0	0	0
0	11	6	3	0	0	0
0	11	6	4	0	0	0
0	11	6	5	0	0	0
0	11	6	6	0	0	0
0	11	6	7	0	0	0
0	11	6	8	0	0	0
0	11	6	9	0	0	0
0	11	6	a	0	0	0
0	11	6	b	0	0	0
0	11	6	c	0	0	0
0	11	6	d	0	0	0
0	11	6	e	0	0	0
0	11	6	f	0	0	0
0	11	6	10	0	0	0
0	11	6	11	0	0	0
0	11	6	12	0	0	0
0	11	6	13	0	0	0
0	11	6	14	0	0	0
0	11	6	15	0	0	0
0	11	6	16	0	0	0
0	11	6	17	0	0	0
0	11	6	18	0	0	0
0	11	6	19	0	0	0
0	11	6	1a	0	0	0
0	11	6	1b	0	0	0
0	11	6	1c	0	0	0
0	11	6	1d	0	0	0
0	11	6	1e	0	0	0
0	11	6	1f	0	0	0
0	0	999	0	0	0	0
0	0	999	1	0	0	0
0	0	999	2	0	0	0
0	0	999	3	0	0	0
0	0	999	4	0	0	0
0	0	999	5	0	0	0
0	0	999	6	0	0	0
0	0	999	7	0	0	0
0	1	999	0	0	0	0
0	1	999	1	0	0	0
0	1	999	2	0	0	0
0	1	999	3	0	0	0
0	1	999	4	0	0	0
0	1	999	5	0	0	0
0	1	999	6	0	0	0
0	1	999	7	0	0	0
0	2	999	0	0	0	0
0	2	999	1	0	0	0
0	2	999	2	0	0	0
0	2	999	3	0	0	0
0	2	999	4	0	0	0
0	2	999	5	0	0	0
0	2	999	6	0	0	0
0	2	999	7	0	0	0
0	3	999	0	0	0	0
0	3	999	1	0	0	0
0	3	999	2	0	0	0
0	3	999	3	0	0	0
0	3	999	4	0	0	0
0	3	999	5	0	0	0
0	3	999	6	0	0	0
0	3	999	7	0	0	0
0	4	999	0	0	0	0
0	4	999	1	0	0	0
0	4	999	2	0	0	0
0	4	999	3	0	0	0
0	4	999	4	0	0	0
0	4	999	5	0	0	0
0	4	999	6	0	0	0
0	4	999	7	0	0	0
0	5	999	0	0	0	0
0	5	999	1	0	0	0
0	5	999	2	0	0	0
0	5	999	3	0	0	0
0	5	999	4	0	0	0
0	5	999	5	0	0	0
0	5	999	6	0	0	0
0	5	999	7	0	0	0
0	6	999	0	0	0	0
0	6	999	1	0	0	0
0	6	999	2	0	0	0
0	6	999	3	0	0	0
0	6	999	4	0	0	0
0	6	999	5	0	0	0
0	6	999	6	0	0	0
0	6	999	7	0	0	0
0	7	999	0	0	0	0
0	7	999	1	0	0	0
0	7	999	2	0	0	0
0	7	999	3	0	0	0
0	7	999	4	0	0	0
0	7	999	5	0	0	0
0	7	999	6	0	0	0
0	7	999	7	0	0	0
0	8	999	0	0	0	0
0	8	999	1	0	0	0
0	8	999	2	0	0	0
0	8	999	3	0	0	0
0	8	999	4	0	0	0
0	8	999	5	0	0	0
0	8	999	6	0	0	0
0	8	999	7	0	0	0
0	9	999	0	0	0	0
0	9	999	1	0	0	0
0	9	999	2	0	0	0
0	9	999	3	0	0	0
0	9	999	4	0	0	0
0	9	999	5	0	0	0
0	9	999	6	0	0	0
0	9	999	7	0	0	0
0	a	999	0	0	0	0
0	a	999	1	0	0	0
0	a	999	2	0	0	0
0	a	999	3	0	0	0
0	a	999	4	0	0	0
0	a	999	5	0	0	0
0	a	999	6	0	0	0
0	a	999	7	0	0	0
0	b	999	0	0	0	0
0	b	999	1	0	0	0
0	b	999	2	0	0	0
0	b	999	3	0	0	0
0	b	999	4	0	0	0
0	b	999	5	0	0	0
0	b	999	6	0	0	0
0	b	999	7	0	0	0
0	c	999	0	0	0	0
0	c	999	1	0	0	0
0	c	999	2	0	0	0
0	c	999	3	0	0	0
0	c	999	4	0	0	0
0	c	999	5	0	0	0
0	c	999	6	0	0	0
0	c	999	7	0	0	0
0	d	999	0	0	0	0
0	d	999	1	0	0	0
0	d	999	2	0	0	0
0	d	999	3	0	0	0
0	d	999	4	0	0	0
0	d	999	5	0	0	0
0	d	999	6	0	0	0
0	d	999	7	0	0	0
0	e	999	0	0	0	0
0	e	999	1	0	0	0
0	e	999	2	0	0	0
0	e	999	3	0	0	0
0	e	999	4	0	0	0
0	e	999	5	0	0	0
0	e	999	6	0	0	0
0	e	999	7	0	0	0
0	f	999	0	0	0	0
0	f	999	1	0	0	0
0	f	999	2	0	0	0
0	f	999	3	0	0	0
0	f	999	4	0	0	0
0	f	999	5	0	0	0
0	f	999	6	0	0	0
0	f	999	7	0	0	0
0	10	999	0	0	0	0
0	10	999	1	0	0	0
0	10	999	2	0	0	0
0	10	999	3	0	0	0
0	10	999	4	0	0	0
0	10	999	5	0	0	0
0	10	999	6	0	0	0
0	10	999	7	0	0	0
0	11	999	0	0	0	0
0	11	999	1	0	0	0
0	11	999	2	0	0	0
0	11	999	3	0	0	0
0	11	999	4	0	0	0
0	11	999	5	0	0	0
0	11	999	6	0	0	0
0	11	999	7	0	0	0
